ASFX.OB,0.035,0.01
ASFZ.PK,0.0008,0.0008
ASG,3.85,3.95
ASGLF.PK,9.58,7.98
ASGLY.PK,8.49,8.37
ASGN,10.06,10.42
ASGXF.PK,0.0016,0.0008
ASH,51.06,55.62
ASI,19.65,22.00
ASIA,7.81,8.74
ASM.V,2.07,2.05
ASMI,26.96,27.12
ASML,40.65,39.53
ASMLF.PK,41.1175,38.70
ASNA,28.25,27.52
ASOE.OB,0.34,0
ASOEE.OB,0,0.35
ASP,10.64,10.75
ASP.V,0.08,0.085
ASPS,40.44,47.61
ASQ.V,0.155,0.165
ASR,55.51,56.37
ASRV,1.841,2.01
ASRVP,25.05,25.46
ASTC,0.546,0.73
ASTE,32.24,33.45
ASTI,0.80,0.70
ASTM,2.45,2.12
ASTX,1.93,1.51
ASUR,3.50,3.78
ASURB.MX,76.210,77.500
ASW.V,0.055,0.05
ASX,4.49,4.50
ASX.V,0.235,0.225
ASXSF.OB,0.226,0.21
ASYI.OB,0.0068,0.006
ASYS,10.07,9.08
AT,13.02,13.15
ATA,9.44,9.19
ATAAF.PK,0.8505,1.14
ATADF.PK,4.16,2.8315
ATAI,9.75,9.43
ATAX,5.08,5.15
ATC,0.28,0.27
ATC.V,4.25,2.90
ATE,11.12,11.14
ATEA,3.12,2.70
ATEC,2.00,2.04
ATG.V,0.08,0.07
ATGFF.PK,29.0957,30.43
ATGN.PK,0.35,0.35
ATGYF.PK,1.05,1.1735
ATHN,52.89,59.40
ATHX,1.49,1.29
ATI,45.20,50.22
ATI.V,0.16,0.12
ATIG.PK,0.003,0.0027
ATK,56.18,58.84
ATK.V,0.06,0.045
ATKJ.PK,0.005,0.02
ATLCY.PK,18.31,18.97
ATLKY.PK,20.51,21.32
ATLO,17.23,16.19
ATLS,23.48,24.27
ATM.V,3.50,4.00
ATMI,19.71,20.70
ATML,10.29,8.87
ATNAF.OB,0.742,0.937
ATNI,35.19,41.40
ATNY,3.71,3.28
ATPG,9.77,7.34
ATPT.PK,0.0001,0.0001
ATR,46.20,50.79
ATRC,10.35,10.14
ATRI,221.49,242.82
ATRM,1.039,0.962
ATRN,1.57,0
ATRN.PK,0,0.2602
ATRO,29.13,35.66
ATSC,3.11,3.12
ATSG,5.16,4.84
ATT,26.87,26.65
ATTD.OB,0.0024,0.002
ATTH.OB,0.21,0.17
ATTUF.OB,0.69,0.72
ATU,21.44,22.92
ATUSF.PK,11.0745,10.7096
ATV,4.72,4.46
ATV.V,0.025,0.02
ATVI,13.25,12.42
ATW,41.53,41.00
ATX,11.41,10.95
ATX.V,0.45,0.315
ATYG.PK,0.005,0.0011
AU,45.31,47.96
AU.V,0.30,0.21
AUA.V,0.53,0.53
AUBN,19.30,19.50
AUCAF.OB,0.22,0.21
AUDC,3.14,3.50
AUG.V,0.055,0.045
AUGT.OB,2.64,1.64
AULO.PK,0.015,0.009
AUMN,7.30,6.88
AUN.V,0.72,0.71
AUNB.OB,3.50,3.00
AUNFF.PK,0.71,0.6907
AUO,4.37,4.82
AURI.OB,0.30,0.265
AUSI.OB,0.705,0.66
AUT.V,0.24,0.25
AUTC.PK,19.50,18.00
AUTH,3.46,3.04
AUTLANB.MX,13.660,17.500
AUTLF.PK,2.32,2.36
AUTNF.PK,40.35,39.10
AUTO.OB,0.65,0.69
AUU.V,0.07,0.08
AUV.V,0.38,0.32
AUXL,15.12,17.43
AUY,14.97,16.83
AV,10.22,9.80
AVA,24.79,25.00
AVAV,31.46,30.51
AVB,125.43,124.85
AVC.V,0.98,0.83
AVCA,5.66,5.95
AVD,12.10,12.76
AVEO,15.32,16.90
AVF,24.15,24.21
AVGO,33.00,29.92
AVID,6.08,7.96
AVIFY.PK,4.10,4.55
AVII,0.9202,0.73
AVIX.PK,0.027,0.0075
AVK,15.56,14.88
AVL,3.14,3.34
AVMD.PK,0.002,0.0007
AVNDF.PK,5.1535,5.0787
AVNR,2.80,2.46
AVNW,1.96,1.76
AVOT.PK,0.02,0.015
AVP,17.66,17.00
AVSR.PK,0.49,0.50
AVT,29.39,29.79
AVT.V,0.14,0.115
AVTR,9.05,5.94
AVX,12.97,12.94
AVX.V,0.045,0.035
AVXL.OB,1.80,1.20
AVY,25.60,26.21
AVZAQ.PK,0.0061,0.0125
AWBCQ.PK,0.01,0.01
AWC,5.99,5.90
AWEC.PK,0.0024,0.0014
AWF,14.50,14.45
AWH,56.52,59.49
AWI,38.65,39.69
AWK,29.80,31.07
AWNE.PK,0.0124,0.0125
AWP,5.84,5.45
AWR,34.22,35.28
AWRRF.PK,19.5185,19.2814
AWSR.OB,0.56,0.41
AXAHY.PK,14.21,14.47
AXAS,3.54,3.61
AXE,56.62,61.41
AXE.V,0.055,0.045
AXEN,57.22,56.61
AXFN,19.55,18.97
AXGN.OB,2.85,3.00
AXHE,54.75,55.39
AXI.V,0.355,0.315
AXID,54.3001,49.51
AXIH.OB,0.80,0.86
AXK,2.98,1.41
AXL,9.02,8.77
AXLX.PK,0.003,0.0011
AXM.V,0.06,0.045
AXN,0.60,0.4123
AXP,48.99,48.04
AXPW.OB,0.48,0.39
AXR,7.48,6.36
AXREF.OB,0.3066,0.472
AXS,30.93,31.93
AXSI.PK,0.03,0.053
AXTELCPO.MX,4.270,4.370
AXTI,4.49,4.19
AXU,7.21,6.77
AYA.V,2.25,2.37
AYI,44.26,50.25
AYN,13.73,13.84
AYR,11.78,11.62
AYSI.PK,0.95,0.79
AZA.V,0.50,0.69
AZC,3.66,3.23
AZDDF.PK,0.115,0.08
AZG.V,0.015,0.01
AZK,5.92,6.10
AZM.V,0.99,0.80
AZN,47.05,45.98
AZO,325.67,328.38
AZPN,16.58,17.85
AZX.V,0.115,0.115
AZZ,42.57,42.35
B,22.59,24.91
B.V,0.20,0.195
BA,63.17,68.69
BAA,4.16,3.88
BAB,28.80,28.40
BABB.OB,0.55,0.575
BABS,54.75,55.95
BABY,8.18,8.37
BABZ,54.688,54.67
BAC,6.40,5.44
BACHOCOB.MX,24.480,23.300
BAESF.PK,4.40,4.20
BAESY.PK,17.45,17.06
BAF,13.96,15.04
BAFARB.MX,17.050,17.070
BAGL,14.47,13.76
BAH,15.30,13.97
BAJFF.PK,0.8964,0.771
BAK,17.06,15.97
BAKPF.PK,0.01,0.005
BAL,61.24,56.68
BALT,5.43,5.14
BAM,27.94,27.74
BAMM,2.20,2.28
BAMXF.PK,78.65,75.40
BANC,12.34,11.40
BANF,36.55,37.13
BANFP,25.75,27.25
BANR,16.97,16.18
BAOB.OB,4.10,4.75
BAP,106.10,108.62
BAR.V,0.90,0.82
BARA.OB,2.00,1.60
BARI,42.72,43.26
BARZ.OB,0.20,0.185
BAS,17.23,18.84
BASI,1.36,1.48
BAT.V,2.32,2.16
BAX,53.52,51.66
BAYK.OB,3.00,4.69
BAYRY.PK,59.40,65.71
BAYZF.PK,59.57,64.50
BAZI.OB,0.08,0.045
BBAN.PK,0.0001,0.0001
BBBC.OB,8.75,8.51
BBBY,61.52,60.51
BBD,17.80,16.50
BBEP,17.54,18.50
BBF,14.00,14.14
BBG,39.84,39.00
BBGI,3.98,3.84
BBH,105.22,105.26
BBI.V,0.19,0.195
BBK,15.06,15.36
BBL,61.04,61.75
BBLU.OB,1.30,1.52
BBN,20.15,20.56
BBND,2.24,0.00
BBNK,10.48,10.37
BBOX,26.56,28.53
BBRG,19.28,17.23
BBSI,15.51,19.10
BBT,22.48,23.17
BBVA,8.65,8.43
BBVA.MX,118.000,114.000
BBW,6.50,7.99
BBX,5.00,3.53
BBXT,21.95,20.75
BBY,25.93,27.09
BC,16.80,18.62
BCA,20.48,20.40
BCAR,0.45,0.48
BCBP,9.8501,10.00
BCDI.PK,0.15,0.12
BCDS,4.56,3.83
BCE,38.45,39.19
BCEKF.PK,3.8114,4.507
BCF,11.43,11.62
BCG.V,0.105,0.08
BCH,78.52,80.80
BCLI.OB,0.2633,0.265
BCLYF.PK,2.78,2.80
BCM,44.68,44.43
BCM.V,3.81,4.59
BCN.V,0.38,0.32
BCO,26.26,24.62
BCOM,20.45,16.40
BCON,0.0869,0
BCONQ.PK,0,0.075
BCPC,35.28,41.50
BCR,83.94,87.19
BCRX,2.95,2.88
BCS,11.35,11.65
BCSI,15.43,18.00
BCST.OB,0.62,0.55
BCTE.OB,0.035,0.0295
BCU.V,0.15,0.12
BCV,15.60,15.47
BDC,31.29,33.04
BDCO,3.16,4.00
BDD,11.71,12.32
BDE,8.27,7.61
BDF,18.30,18.81
BDG,20.6801,20.88
BDGE,18.50,19.31
BDH,13.42,13.69
BDJ,7.15,7.15
BDL,7.71,8.00
BDLF.PK,0.0058,0.006
BDMS,17.71,16.33
BDN,8.76,8.71
BDR,1.24,1.15
BDRAF.PK,4.1122,3.797
BDRBF.PK,4.032,3.65
BDSI,0.90,1.04
BDT,9.54,9.72
BDTTZ.PK,0.001,0.001
BDV,8.97,9.11
BDX,76.11,73.78
BEA.V,0.025,0.155
BEAC.OB,0.25,0.29
BEAT,2.65,2.32
BEAV,36.61,38.95
BEBE,6.89,7.36
BECN,17.63,19.53
BEE,5.27,5.02
BEL.V,0.155,0.14
BELFB,17.56,18.28
BEN,100.00,100.82
BEPTF.PK,1.25,1.49
BER.V,0.065,0.055
BEST,0.65,0.57
BESV.OB,0.035,0.016
BETM.OB,0.701,0.72
BEVIDESB.MX,13.750,13.750
BEXP,36.35,36.43
BF-B,72.80,79.81
BFD.V,0.185,0.155
BFED,13.75,13.70
BFHJ.PK,0.0005,0.0003
BFIN,7.37,5.62
BFK,13.68,13.75
BFLY,2.21,1.70
BFO,14.76,14.95
BFR,6.04,5.34
BFRE.OB,0.265,0.15
BFS,34.39,34.91
BFY,15.05,15.30
BFZ,13.75,14.24
BG,61.01,62.50
BGBR.OB,0.03,0.0253
BGC,22.31,26.50
BGC.V,0.60,0.45
BGCP,6.47,6.32
BGE.V,0.205,0.165
BGEM.PK,0.004,0.004
BGEPF.OB,96.50,97.375
