,WeekLow,RecentPrice,WeekHigh,Beta,DailyVolume3,DailyVolume10,WeekChange,WeekChangeWSP,MarketCapitalization,SharesOutstanding,FL,AnnualDividend,DividendYield,BookValue,Earningsttm,Earnings,Salesttm,Sales,Cash,PriceBook,PriceEarnings,PriceSales,EBITDA,Income,ProfitMargin,OperatingMargin,ReturnAssets,CurrentRatio,DebtEquity,TotalCash,SharesShortPD,SharesShort,PercentofFloat,ShortRatio,LastSplit,SharesADR,TermDebtEquityLong,ReturnEquity,DailyVolume,Company
3904,16.85,21.8,27.125,0.0,28410000.0,29000000.0,136.0,-139.0,19800000000.0,90680000.0,37200000.0,0.0,0.0,2.26,0.39,0.12,1.47,13200000000.0,1.67,9.63,5590.0,1486.0,45440000.0,35160000.0,266.0,271.0,1423.0,4.66,4.0,15100000000.0,19400000.0,69800000.0,1.0,0.75,0.0,0.025,0.0,1989.0,25900000.0,SRA
3905,13.929,21.45,28.07,0.34,1100000.0,1200000.0,424.0,79.0,44570000.0,2080000.0,1680000.0,36.0,168.0,14.24,2.05,0.45,11.81,24840000.0,6.28,1.51,1047.0,182.0,0.0,4310000.0,183.0,0.0,141.0,0.0,0.0,13050000.0,7000.0,1000000.0,0.0,0.7,0.0,0.0,0.04,1576.0,1000000.0,SRCE
3906,25.0,43.0,52.99,0.2,15250000.0,19000000.0,1146.0,626.0,67350000.0,1570000.0,8300000.0,0.0,0.0,9.36,0.89,0.27,16.63,34090000.0,0.23,4.59,4837.0,259.0,9350000.0,1570000.0,54.0,203.0,308.0,1.92,154.0,3480000.0,91800000.0,84300000.0,111.0,6.33,0.0,0.0,0.0,1170.0,14500000.0,SRCL
3907,19.75,39.5,60.3,1.41,20950000.0,25600000.0,880.0,425.0,66150000.0,1670000.0,1310000.0,0.0,0.0,3.18,0.34,0.09,1.21,2140000.0,0.84,12.42,11516.0,3277.0,8270000.0,6080000.0,285.0,313.0,1219.0,5.33,0.0,1410000.0,1330000.0,78600000.0,101.0,4.26,0.0,0.0,0.0,1284.0,31100000.0,SRDX
3908,17.313,26.24,28.61,-0.3,54950000.0,42900000.0,721.0,304.0,54300000000.0,20680000.0,20480000.0,100.0,381.0,13.12,2.56,0.67,46.99,95500000000.0,7.68,2.0,1024.0,56.0,17500000000.0,52100000.0,55.0,124.0,335.0,0.97,189.0,15900000000.0,1670000.0,1600000.0,8.0,3.75,0.0,0.0,0.0,2046.0,44500000.0,SRE
3909,4.75,7.98,12.0,0.92,2780000.0,8300000.0,131.0,-143.0,17870000.0,2240000.0,9900000.0,0.0,0.0,11.75,0.59,0.07,27.12,60830000.0,0.19,0.68,1353.0,29.0,7530000.0,1320000.0,22.0,76.0,188.0,1.72,124.0,4210000.0,6900000.0,6900000.0,7.0,7.67,0.0,0.0,0.0,507.0,9000.0,SRI
3910,12.0,23.95,24.9,0.62,1820000.0,1460000.0,983.0,503.0,19100000000.0,7990000.0,7910000.0,0.0,0.0,10.15,0.49,0.1,13.89,11000000000.0,3.47,2.36,4848.0,172.0,12800000.0,3890000.0,46.0,95.0,289.0,2.61,40.0,26940000.0,7060000.0,7680000.0,89.0,4.69,0.0,0.0,0.0,491.0,1510000.0,SRM
3911,5.468999999999999,12.35,58.313,4.12,63270000.0,44000000.0,-536.0,-648.0,49660000.0,4020000.0,1730000.0,0.0,0.0,4.27,0.56,0.09,2.64,10820000.0,3.1,2.89,2186.0,468.0,4170000.0,2320000.0,215.0,309.0,1183.0,4.65,0.0,12460000.0,1340000.0,1230000.0,77.0,3.82,0.0,0.0,0.0,1512.0,35000000.0,SRNA
3912,10.56,15.03,17.813,0.22,51320000.0,34900000.0,146.0,-132.0,11800000000.0,7850000.0,7770000.0,80.0,532.0,16.9,-1.26,0.35,42.83,33600000000.0,2.34,0.89,0.0,35.0,19940000.0,-9900000.0,-29.0,12.0,-151.0,1.41,228.0,18370000.0,1890000.0,2680000.0,24.0,2.95,0.0,0.0,0.0,-729.0,63900000.0,SRP
3913,4.813,6.41,9.99,1.23,10520000.0,8900000.0,651.0,251.0,26790000.0,4180000.0,3090000.0,20.0,312.0,6.47,0.57,0.17,13.34,53550000.0,0.42,0.99,1117.0,48.0,3660000.0,2430000.0,45.0,64.0,722.0,4.17,0.0,1740000.0,44800000.0,16300000.0,14.0,4.35,0.0,0.0,0.0,938.0,10300000.0,SRR
3914,1.75,2.97,7.25,1.16,1490000.0,1400000.0,-186.0,-383.0,3760000.0,1270000.0,5100000.0,0.0,0.0,2.04,-0.45,-0.08,1.86,2340000.0,1.65,1.45,0.0,160.0,-3580000.0,-5610000.0,-240.0,-293.0,-1454.0,5.8,0.0,2090000.0,2000.0,1000.0,0.0,0.12,0.0,0.0,0.0,-2129.0,1600000.0,SRSL
3915,11.45,16.45,29.5,1.83,2530000.0,1700000.0,-219.0,-409.0,23110000.0,1400000.0,6700000.0,0.0,0.0,6.81,1.1,0.25,13.02,18430000.0,3.64,2.42,1496.0,126.0,2780000.0,1560000.0,85.0,118.0,1363.0,3.69,7.0,5110000.0,83600000.0,84500000.0,125.0,33.44,0.0,0.0,0.0,1743.0,2500000.0,SRT
3916,3.0,4.63,27.375,0.0,6390000.0,12300000.0,-658.0,-741.0,23320000.0,5040000.0,1820000.0,0.0,0.0,2.19,0.29,0.01,2.12,10970000.0,0.73,2.12,1602.0,218.0,2870000.0,1500000.0,137.0,182.0,1334.0,4.52,2.0,3700000.0,15600000.0,23500000.0,9.0,3.9,0.0,0.0,0.0,1624.0,4000000.0,SRTI
3917,1.5630000000000002,6.0,7.92,0.64,1210000.0,1060000.0,2519.0,1667.0,17400000000.0,29000000.0,17690000.0,0.0,0.0,7.03,-1.6,-0.04,9.21,25400000000.0,0.16,0.85,0.0,65.0,-3220000.0,-43740000.0,-172.0,-94.0,-344.0,0.77,138.0,4670000.0,1550000.0,1670000.0,88.0,19.25,0.0,0.0,0.0,-1702.0,80500000.0,SRV
3918,42.625,49.98,54.55,-0.02,9150000.0,10000000.0,428.0,82.0,12700000000.0,2530000.0,2150000.0,234.0,468.0,15.3,4.02,0.67,15.93,41540000.0,0.0,3.27,1244.0,314.0,23710000.0,9690000.0,432.0,454.0,878.0,0.0,226.0,0.0,7500000.0,5300000.0,3.0,0.86,0.0,0.0,0.0,3184.0,8700000.0,SRW
3919,9.125,12.27,18.24,1.24,1350000.0,2030000.0,570.0,190.0,29900000000.0,24360000.0,11450000.0,0.0,0.0,10.09,0.72,0.06,36.23,88700000000.0,0.09,1.22,1695.0,34.0,13400000000.0,17700000.0,21.0,97.0,168.0,1.29,208.0,2300000.0,3460000.0,3330000.0,30.0,3.61,0.0,0.0,0.0,732.0,95800000.0,SSCC
3920,41.438,52.15,61.0,0.64,1750000.0,2600000.0,496.0,134.0,63230000.0,1210000.0,6100000.0,0.0,0.0,22.09,3.2,1.03,32.33,39730000.0,3.88,2.36,1630.0,161.0,7810000.0,3940000.0,96.0,158.0,1325.0,5.22,2.0,4700000.0,5500000.0,5100000.0,9.0,3.23,0.0,0.0,0.0,1593.0,1700000.0,SSD
3921,0.375,1.39,2.188,2.67,8150000.0,6600000.0,276.0,-33.0,7080000.0,5090000.0,2850000.0,0.0,0.0,1.5,-0.53,-0.09,1.19,5550000.0,0.16,0.93,0.0,117.0,3550000.0,-2460000.0,-443.0,-427.0,-2213.0,1.17,0.0,7970000.0,12200000.0,12900000.0,4.0,2.18,0.0,0.0,0.0,-2927.0,5600000.0,SSFT
3922,3.938,6.0489999999999995,7.5,0.87,2700000.0,2000000.0,596.0,210.0,9070000.0,1500000.0,7000000.0,0.0,0.0,4.82,0.22,0.08,3.66,5660000.0,4.02,1.25,2788.0,165.0,2220000.0,3330000.0,59.0,-25.0,358.0,3.93,0.0,6030000.0,3100000.0,2900000.0,4.0,1.72,0.0,0.0,0.0,446.0,1800000.0,SSNC
3923,4.156000000000001,5.2,32.25,2.92,3600000.0,3900000.0,-784.0,-836.0,3150000.0,6060000.0,5000000.0,0.0,0.0,1.68,-1.0,-0.65,0.64,4680000.0,2.04,3.1,0.0,808.0,-1260000.0,-4680000.0,-1000.0,0.0,-2027.0,4.64,47.0,1230000.0,66600000.0,59100000.0,133.0,18.5,0.0,0.0,0.0,-2966.0,3600000.0,SSOL
3924,51.5,59.89,71.7,0.68,9210000.0,10100000.0,527.0,157.0,47500000000.0,7930000.0,6300000.0,60.0,100.0,17.22,2.38,0.49,20.22,16100000000.0,0.21,3.48,2517.0,296.0,54760000.0,18950000.0,120.0,195.0,749.0,1.0,52.0,1650000.0,43800000.0,42000000.0,70.0,4.98,0.0,0.0,0.0,1469.0,8800000.0,SSP
3925,5.5,10.3,13.5,1.17,1360000.0,4000.0,726.0,308.0,3230000.0,3130000.0,1600000.0,0.0,0.0,18.85,0.83,0.1,368.42,12400000000.0,3.13,0.55,1247.0,3.0,2050000.0,2780000.0,2.0,9.0,117.0,1.03,33.0,1010000.0,11200000.0,24900000.0,70.0,3.86,0.0,0.0,0.0,452.0,2900000.0,SSPE
3926,1.125,2.03,2.32,0.61,7560000.0,12600000.0,1040.0,546.0,5310000.0,2620000.0,2380000.0,0.0,0.0,0.81,-0.03,-0.01,0.0,0.0,0.12,2.51,0.0,0.0,-97000000.0,-82000000.0,0.0,0.0,-411.0,7.55,1.0,3220000.0,1000.0,3000.0,0.0,0.03,0.0,0.0,0.0,-426.0,4000000.0,SSRI
3927,17.875,27.9,28.06,0.12,3080000.0,4300000.0,858.0,408.0,34270000.0,1230000.0,1140000.0,236.0,846.0,21.73,1.9,0.46,7.73,9350000.0,0.24,1.28,1468.0,361.0,5920000.0,2300000.0,296.0,296.0,503.0,0.0,89.0,2740000.0,10900000.0,11900000.0,10.0,5.19,0.0,0.0,0.0,924.0,2100000.0,SSS
3928,18.0,22.92,37.19,0.81,21880000.0,16300000.0,571.0,191.0,65180000.0,2840000.0,2080000.0,34.0,148.0,13.81,1.86,0.45,47.21,13600000000.0,3.79,1.66,1232.0,48.0,11570000.0,5350000.0,39.0,62.0,831.0,2.95,17.0,10780000.0,40600000.0,40700000.0,20.0,1.39,0.0,0.0,0.0,1462.0,29200000.0,SSSS
3929,3.15,3.46,32.125,2.95,13240000.0,14900000.0,-843.0,-881.0,7570000.0,2190000.0,1610000.0,0.0,0.0,11.2,-2.75,-1.16,4.44,9310000.0,6.89,0.31,0.0,78.0,-4920000.0,-5870000.0,-630.0,-745.0,-1959.0,6.29,0.0,15070000.0,73700000.0,72900000.0,46.0,5.85,0.0,0.0,0.0,-2172.0,12600000.0,SSSW
3930,3.78,5.8,24.938000000000002,2.38,78820000.0,89800000.0,-664.0,-745.0,52800000.0,9100000.0,7650000.0,0.0,0.0,4.67,0.83,0.01,4.9,47380000.0,1.46,1.24,702.0,118.0,11380000.0,8010000.0,169.0,223.0,1644.0,4.0,0.0,13260000.0,4560000.0,4430000.0,60.0,9.26,0.0,0.0,0.0,2023.0,49300000.0,SSTI
3931,1.875,3.0,6.125,0.94,5409.0,1000000.0,-177.0,-377.0,1640000.0,5470000.0,3900000.0,0.0,0.0,5.45,0.16,0.08,6.37,3520000.0,1.61,0.55,1841.0,47.0,2560000.0,90100000.0,26.0,16.0,241.0,3.68,1.0,8810000.0,34100000.0,34100000.0,87.0,85.25,0.0,0.0,0.0,307.0,4000.0,SSYS
3932,1.55,1.99,17.375,0.79,6540000.0,13100000.0,-831.0,-872.0,3380000.0,1700000.0,1070000.0,0.0,0.0,3.17,-0.29,-0.25,3.19,5330000.0,0.23,0.63,0.0,62.0,-3330000.0,-5060000.0,-93.0,-125.0,-605.0,1.79,18.0,3950000.0,30100000.0,3100000.0,28.0,4.86,0.0,0.0,0.0,-964.0,6200000.0,STAA
3933,0.9,0.98,7.5,2.52,8100000.0,7300000.0,-828.0,-869.0,4630000.0,4720000.0,1510000.0,0.0,0.0,0.63,-0.8,-0.18,1.32,5210000.0,0.18,1.56,0.0,74.0,-2130000.0,-3130000.0,-602.0,-599.0,-5664.0,0.81,60.0,8620000.0,44500000.0,29800000.0,29.0,4.2,0.0,0.0,0.0,-10600.0,10600000.0,STAD
3934,6.75,11.45,14.0,0.85,13430000.0,10500000.0,1198.0,665.0,27510000.0,2400000.0,1610000.0,50.0,437.0,18.54,0.25,-0.22,25.8,58220000.0,2.05,0.62,4526.0,44.0,4660000.0,6090000.0,10.0,7.0,123.0,1.31,0.0,4920000.0,40600000.0,35100000.0,25.0,4.19,0.0,0.0,0.0,137.0,9700000.0,STAR
3935,5.17,6.16,26.5,0.94,8520000.0,3900000.0,-638.0,-725.0,12360000.0,2010000.0,1260000.0,0.0,0.0,1.37,-0.95,-0.78,3.02,5580000.0,0.67,4.5,0.0,204.0,-1480000.0,-1740000.0,-312.0,-351.0,-2952.0,1.2,0.0,1240000.0,80800000.0,78100000.0,64.0,11.07,0.0,0.0,0.0,-4731.0,7300000.0,STAT
3936,17.25,22.33,27.0,0.3,1720000.0,1400000.0,604.0,215.0,60070000.0,2690000.0,2470000.0,92.0,412.0,10.82,1.72,0.44,6.58,17820000.0,1.43,2.06,1297.0,339.0,0.0,4660000.0,262.0,0.0,201.0,0.0,0.0,3840000.0,1100000.0,1000000.0,0.0,0.85,0.0,0.0,0.0,1707.0,1300000.0,STBA
3937,13.187999999999999,21.04,22.313000000000002,0.27,9430000.0,16900000.0,882.0,426.0,32100000.0,1530000.0,9800000.0,16.0,76.0,20.84,1.34,1.0,69.52,10600000000.0,4.64,1.01,1568.0,30.0,0.0,2060000.0,19.0,32.0,364.0,0.0,13.0,7070000.0,3600000.0,10700000.0,4.0,0.55,0.0,0.0,0.0,690.0,6600000.0,STC
3938,4.438,8.22,17.625,1.5,2490000.0,2400000.0,-306.0,-474.0,8240000.0,1000000.0,7100000.0,0.0,0.0,6.51,-0.42,-0.09,9.98,10010000.0,1.23,1.26,0.0,82.0,5760000.0,-4160000.0,-42.0,16.0,-465.0,3.37,9.0,1230000.0,1000.0,2000.0,0.0,0.05,0.0,0.0,0.0,-692.0,1900000.0,STCO
3939,6.3,7.55,11.937999999999999,1.22,23040000.0,21600000.0,-45.0,-277.0,34400000000.0,45600000000.0,43800000000.0,0.0,0.0,4.17,0.56,0.14,7.12,30800000000.0,1.63,1.81,1336.0,106.0,0.0,24000000000.0,104.0,0.0,101.0,0.0,0.0,76000000000.0,1400000.0,1250000.0,0.0,8.05,0.0,1.0,0.61,1341.0,17400000.0,STD
3940,11.6,17.93,22.75,0.58,24670000.0,20800000.0,737.0,316.0,12400000000.0,6900000.0,5380000.0,0.0,0.0,6.25,0.07,0.06,11.77,81330000.0,0.1,2.87,25986.0,152.0,7610000.0,4870000.0,6.0,35.0,57.0,2.06,40.0,7210000.0,44800000.0,49500000.0,8.0,1.88,0.0,0.0,0.0,114.0,23800000.0,STE
3941,1.03,1.89,8.937999999999999,0.0,5820000.0,11200000.0,-688.0,-764.0,7230000.0,3830000.0,7300000.0,0.0,0.0,1.9,0.33,-0.05,7.18,27120000.0,1.07,0.99,576.0,26.0,2350000.0,1230000.0,45.0,73.0,1225.0,8.33,3.0,4110000.0,1000.0,0.0,0.0,0.02,0.0,0.0,0.0,2042.0,4200000.0,STEC
3942,1.75,5.22,8.1,0.99,39160000.0,48700000.0,2242.0,1456.0,56170000.0,10760000.0,8530000.0,8.0,153.0,6.26,-1.39,-1.8,6.39,68450000.0,0.8,0.83,0.0,82.0,-6070000.0,-14990000.0,-219.0,-196.0,-480.0,1.73,126.0,8610000.0,59100000.0,45900000.0,7.0,1.86,0.0,0.0,0.0,-1640.0,31700000.0,STEI
3943,1.469,2.07,7.25,0.88,72780000.0,19500000.0,-421.0,-561.0,4780000.0,2310000.0,1990000.0,0.0,0.0,0.45,-0.34,0.07,0.02,47400000.0,0.43,4.65,0.0,9526.0,-1240000.0,-6940000.0,0.0,0.0,-2429.0,3.68,25.0,9440000.0,1330000.0,1820000.0,67.0,3.98,0.0,0.0,0.0,-3243.0,33500000.0,STEM
3944,11.25,13.5,18.0,0.45,2400000.0,1100000.0,332.0,9.0,52410000.0,3880000.0,1200000.0,13.0,96.0,10.71,1.15,0.24,11.99,47340000.0,0.53,1.26,1171.0,113.0,0.0,4550000.0,96.0,122.0,509.0,0.0,11.0,2060000.0,1300000.0,2200000.0,1.0,0.32,0.0,0.0,0.0,1192.0,4100000.0,STFC
3945,12.5,21.16,22.82,0.39,1850000.0,2600000.0,877.0,423.0,19750000.0,9330000.0,6600000.0,40.0,189.0,16.5,1.72,0.36,17.56,16970000.0,4.49,1.28,1232.0,121.0,0.0,1660000.0,98.0,270.0,69.0,0.0,0.0,4200000.0,2200000.0,2300000.0,3.0,1.69,0.0,0.0,0.0,1168.0,1300000.0,STFR
3946,0.313,0.96,1.95,2.36,5720000.0,6300000.0,-301.0,-470.0,1970000.0,2050000.0,2020000.0,0.0,0.0,1.71,-1.56,-0.16,0.0,0.0,1.65,0.56,0.0,0.0,-7370000.0,-3040000.0,0.0,0.0,-5770.0,30.1,0.0,3370000.0,6000000.0,6000000.0,3.0,0.7,0.0,0.0,0.0,-6872.0,8600000.0,STG
3947,1.56,3.86,10.5,0.0,7500.0,1500000.0,-392.0,-539.0,3560000.0,9230000.0,5400000.0,0.0,0.0,0.07,0.0,-0.1,0.0,0.0,0.4,53.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,2.0,3390000.0,7000.0,5000.0,1.0,0.88,0.0,0.0,0.0,0.0,8000.0,STHK
3948,3.62,3.75,16.438,1.6,3750000.0,12800000.0,-643.0,-730.0,27220000.0,7260000.0,1520000.0,0.0,0.0,1.83,0.46,0.22,6.67,48440000.0,0.07,2.04,819.0,56.0,15090000.0,3330000.0,69.0,158.0,593.0,0.37,196.0,4780000.0,0.0,1000.0,0.0,0.0,0.0,1.0,0.0,2851.0,2000000.0,STHLY
3949,41.625,60.15,72.35,0.88,90950000.0,99400000.0,684.0,276.0,17400000000.0,28860000.0,24240000.0,160.0,266.0,27.29,4.6,1.25,23.48,69400000000.0,12.68,2.2,1307.0,256.0,0.0,13600000000.0,196.0,0.0,134.0,0.0,0.0,36600000000.0,3730000.0,4250000.0,15.0,5.13,0.0,0.0,1.45,1733.0,72700000.0,STI
3950,2.9,3.61,10.0,0.68,2136.0,3000.0,-414.0,-556.0,3480000.0,9650000.0,1900000.0,21.0,582.0,3.18,0.25,-0.1,5.83,5650000.0,0.18,1.14,1432.0,62.0,3860000.0,2450000.0,43.0,63.0,671.0,3.7,0.0,1780000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,788.0,2000.0,STIZ
3951,44.45,70.52,72.06,0.51,67600000.0,78900000.0,861.0,410.0,61000000000.0,8650000.0,7270000.0,0.0,0.0,11.88,1.93,0.49,14.16,12400000000.0,1.43,5.93,3648.0,498.0,33400000.0,17000000.0,137.0,196.0,1104.0,2.38,22.0,12330000.0,94100000.0,80800000.0,13.0,2.1,0.0,0.0,0.0,1808.0,44800000.0,STJ
3952,8.5,13.06,16.7,1.64,40650000.0,38700000.0,407.0,66.0,13600000000.0,10400000.0,6970000.0,0.0,0.0,9.29,0.45,0.12,20.11,20700000000.0,2.95,1.41,2909.0,65.0,19970000.0,4640000.0,22.0,35.0,292.0,1.78,9.0,30690000.0,2050000.0,1850000.0,29.0,5.89,0.0,0.0,0.0,499.0,34800000.0,STK
3953,1.125,1.9,2.45,0.28,5630000.0,5400000.0,744.0,321.0,6260000.0,3290000.0,2070000.0,0.0,0.0,0.89,0.04,0.01,2.94,7990000.0,0.1,2.13,5000.0,65.0,3270000.0,85900000.0,22.0,34.0,317.0,1.3,75.0,3190000.0,2000.0,3000.0,0.0,0.02,0.0,0.0,0.0,394.0,8300000.0,STKL
3954,6.79,8.88,36.281,-1.79,3800000.0,3400000.0,-644.0,-730.0,9390000.0,1060000.0,4800000.0,0.0,0.0,3.56,-0.56,-0.34,1.83,1790000.0,1.45,2.5,0.0,486.0,-4860000.0,-5680000.0,-316.0,-310.0,-1512.0,4.52,16.0,1630000.0,18500000.0,15800000.0,39.0,4.51,0.0,0.0,0.0,-2060.0,4100000.0,STKR
3955,16.817999999999998,27.58,31.4,0.61,2250000.0,2500000.0,1002.0,517.0,25510000.0,9250000.0,6700000.0,64.0,232.0,13.26,1.88,0.48,10.35,9900000.0,5.31,2.08,1470.0,267.0,0.0,1780000.0,181.0,0.0,144.0,0.0,0.0,4910000.0,2300000.0,4100000.0,3.0,1.0,0.0,0.0,0.0,1559.0,2300000.0,STL
3956,8.562999999999999,9.43,14.95,0.86,16230000.0,17500000.0,383.0,48.0,43110000.0,4570000.0,1740000.0,0.0,0.0,9.26,0.56,0.04,13.61,62440000.0,0.4,1.02,1678.0,69.0,10320000.0,2580000.0,41.0,92.0,241.0,2.99,128.0,1820000.0,42600000.0,26000000.0,24.0,2.78,0.0,0.0,0.0,619.0,15300000.0,STLD
3957,3.18,4.95,34.938,0.0,78690000.0,68400000.0,-745.0,-807.0,31730000.0,6410000.0,6400000.0,0.0,0.0,3.83,-0.04,-0.15,1.93,12410000.0,1.98,1.29,0.0,257.0,-5630000.0,-2580000.0,-21.0,-120.0,-94.0,8.21,0.0,12700000.0,1810000.0,2070000.0,28.0,1.79,0.0,0.0,0.0,-102.0,1010000.0,STLW
3958,20.188,24.25,33.73,0.72,1890000.0,2100000.0,524.0,155.0,16080000.0,6630000.0,2800000.0,0.0,0.0,12.72,2.0,0.12,36.37,25800000.0,0.14,1.91,1212.0,67.0,3330000.0,1430000.0,55.0,103.0,792.0,2.73,60.0,92900000.0,9200000.0,7100000.0,33.0,9.2,0.0,0.0,0.0,1715.0,1000000.0,STLY
3959,17.89,25.73,52.375,1.68,1490000.0,2540000.0,-245.0,-428.0,22400000000.0,86940000.0,48690000.0,0.0,0.0,7.08,1.14,-0.18,8.32,77400000000.0,2.52,3.63,2249.0,309.0,26300000000.0,10500000000.0,136.0,167.0,996.0,2.16,44.0,21900000000.0,7800000.0,9060000.0,16.0,5.2,0.0,0.0,0.0,1789.0,1500000.0,STM
3960,1.03,1.35,9.687999999999999,1.93,1580000.0,1000000.0,-754.0,-814.0,9790000.0,7250000.0,5400000.0,0.0,0.0,1.2,-0.96,0.27,3.24,2350000.0,0.63,1.12,0.0,42.0,-8760000.0,-6960000.0,-296.0,-373.0,-2240.0,1.56,119.0,4560000.0,3000000.0,3700000.0,6.0,3.0,0.0,0.0,0.0,-6527.0,1000000.0,STMI
3961,2.1,2.27,4.063,1.17,47330000.0,36400000.0,-144.0,-351.0,11450000.0,5040000.0,3540000.0,0.0,0.0,4.32,-6.78,-0.62,0.41,1990000.0,3.84,0.53,0.0,558.0,-21920000.0,-33130000.0,0.0,0.0,-7815.0,13.82,0.0,19370000.0,25200000.0,38800000.0,7.0,0.52,0.0,0.0,0.0,-8641.0,48200000.0,STMP
3962,7.5,9.28,19.125,0.86,25870000.0,39000000.0,-159.0,-363.0,60060000.0,6470000.0,2590000.0,0.0,0.0,4.39,1.12,0.13,14.83,91500000.0,1.06,2.11,831.0,63.0,27260000.0,6960000.0,76.0,227.0,479.0,0.98,476.0,6150000.0,7380000.0,7590000.0,285.0,51.96,0.0,0.0,0.0,2740.0,14200000.0,STN
3963,9.5,15.16,30.49,1.17,19940000.0,23100000.0,-179.0,-378.0,23390000.0,1540000.0,5700000.0,0.0,0.0,5.16,1.58,0.4,10.86,16790000.0,1.78,2.94,959.0,140.0,2460000.0,2440000.0,146.0,142.0,2793.0,2.73,0.0,2630000.0,24100000.0,22500000.0,42.0,1.8,0.0,0.0,0.0,3635.0,13400000.0,STNR
3964,5.938,12.17,14.9,0.7,1770000.0,1600000.0,947.0,475.0,11940000.0,9810000.0,6000000.0,180.0,1479.0,10.93,1.43,0.41,21.22,21800000.0,2.07,1.11,852.0,57.0,4050000.0,1470000.0,67.0,128.0,618.0,1.63,100.0,2030000.0,1000.0,2000.0,0.0,0.05,0.0,0.0,0.0,1384.0,2100000.0,STNV
3965,18.58,21.58,33.75,0.55,25730000.0,23700000.0,65.0,-193.0,17500000000.0,8100000.0,6400000.0,70.0,324.0,12.94,2.11,0.33,18.97,15400000000.0,0.04,1.67,1022.0,114.0,43980000.0,17200000.0,111.0,194.0,716.0,0.64,82.0,2930000.0,84300000.0,76000000.0,13.0,4.87,0.0,0.0,0.0,1737.0,17300000.0,STR
3966,19.438,43.99,54.7,0.77,9100000.0,9500000.0,1815.0,1133.0,36710000.0,8350000.0,2400000.0,26.0,59.0,-8.64,1.53,0.42,5.5,8420000.0,6.21,0.0,2875.0,800.0,3510000.0,2250000.0,278.0,389.0,2021.0,3.06,0.0,5180000.0,61300000.0,45800000.0,255.0,8.28,0.0,0.0,0.0,3551.0,7400000.0,STRA
3967,12.25,34.0,41.91,-0.08,5690000.0,4000000.0,2589.0,1720.0,21220000.0,6240000.0,2000000.0,0.0,0.0,7.34,0.91,0.24,12.9,8360000.0,0.02,4.63,3745.0,264.0,1710000.0,5730000.0,70.0,126.0,895.0,0.0,35.0,10500000.0,2600000.0,3000000.0,13.0,0.43,0.0,0.0,0.0,1332.0,6100000.0,STRC
3968,0.08,0.15,8.469,2.26,44870000.0,64100000.0,-961.0,-971.0,1060000.0,7040000.0,3380000.0,0.0,0.0,1.54,-3.03,-0.69,1.0,6750000.0,0.84,0.1,0.0,15.0,-15550000.0,-20480000.0,0.0,0.0,-8345.0,2.68,0.0,5920000.0,20400000.0,19300000.0,6.0,0.78,0.0,0.0,0.0,-11043.0,26100000.0,STRM
3969,8.0,8.9,25.0,0.23,2364.0,2000.0,305.0,-11.0,6330000.0,7110000.0,4000000.0,0.0,0.0,11.49,0.86,0.13,1.76,1470000.0,0.29,0.77,1036.0,506.0,-65100000.0,7480000.0,470.0,-54.0,610.0,0.68,20.0,2040000.0,1000.0,1000.0,0.0,0.33,0.0,0.0,0.0,950.0,3000.0,STRS
3970,9.773,14.65,18.25,0.31,2500000.0,1000000.0,772.0,343.0,13980000.0,9540000.0,6500000.0,0.0,0.0,16.77,1.59,0.42,23.17,20850000.0,6.63,0.87,919.0,63.0,0.0,1430000.0,69.0,364.0,54.0,0.0,0.0,5920000.0,2200000.0,2400000.0,3.0,1.29,0.0,0.0,0.0,1037.0,1700000.0,STSA
3971,0.875,2.62,4.8,110.32,3370000.0,5100000.0,-12.0,-251.0,15650000.0,5970000.0,4020000.0,0.0,0.0,0.51,0.19,0.04,3.53,21530000.0,0.04,5.11,1409.0,74.0,2160000.0,1140000.0,53.0,89.0,1736.0,1.49,89.0,2440000.0,3100000.0,3000000.0,1.0,0.97,0.0,0.0,0.0,4677.0,3200000.0,STSI
3972,3.0,8.86,9.23,0.18,2640000.0,10800000.0,1751.0,1085.0,3550000.0,4010000.0,2000000.0,0.0,0.0,2.93,0.28,0.08,4.34,1750000.0,1.52,3.02,3187.0,204.0,1620000.0,1120000.0,64.0,92.0,771.0,4.91,2.0,6070000.0,1000.0,1000.0,1.0,0.33,0.0,0.0,0.0,1014.0,3000.0,STST
3973,36.25,42.2,68.4,1.45,1210000.0,1340000.0,-97.0,-315.0,13800000000.0,32680000.0,32030000.0,40.0,95.0,11.25,1.78,0.51,10.18,33500000000.0,4.71,3.75,2373.0,415.0,0.0,58500000.0,175.0,0.0,87.0,0.0,0.0,15400000000.0,5260000.0,4930000.0,16.0,4.33,0.0,0.0,0.33,1779.0,1220000.0,STT
3974,5.6,6.34,20.375,0.0,4591.0,5000.0,-493.0,-616.0,62520000.0,9860000.0,2170000.0,0.0,0.0,5.38,-0.3,-0.32,2.7,26720000.0,1.51,1.18,0.0,235.0,-4220000.0,-3020000.0,-113.0,-158.0,-441.0,3.83,7.0,14970000.0,18000000.0,18000000.0,8.0,90.0,0.0,1.0,0.0,-536.0,2000.0,STTS
